idINS,dep,insee_com,IRIS,emp,emp_resident
r200N2269200E3913800,13,13077,130770103,25.08297693014682,23.656345201567333
r200N2269200E3914000,13,13077,130770103,20.680236274218064,19.65312688534164
r200N2269200E3914200,13,13077,130770107,39.260759664602496,37.80087698794926
r200N2269200E3914400,13,13077,130770107,41.89027846146945,39.66758573846124
r200N2269200E3914600,13,13077,130770108,16.18497394434792,15.151466581892212
r200N2269200E3914800,13,13077,130770108,0.08441635036300978,0.08441635036300978
r200N2269200E3915000,13,13077,130770108,0.0810762259049876,0.0810762259049876
r200N2269200E3915200,13,13077,130770108,0.08229776212811955,0.08229776212811955
r200N2269200E3915400,13,13077,130770108,0.08720472023281525,0.08720472023281525
r200N2269200E3915600,13,13077,130770108,17.547950568201543,16.6924188488736
r200N2269200E3915800,13,13056,130560111,0.08460111649744385,0.07966893961605559
r200N2269200E3916000,13,13056,130560111,0.08557241697051778,0.08058361405466907
r200N2269200E3916200,13,13056,130560111,0.08584004385241202,0.08083563850512546
r200N2269200E3916400,13,13056,130560112,0.07946461622769094,0.07483189317067963
r200N2269200E3916600,13,13056,130560112,41.94573669372533,40.44848688651895
r200N2269200E3916800,13,13056,130560112,24.021947194513366,23.32881526895057
r200N2269200E3917000,13,13056,130560112,46.1716838365114,44.14602353289821
r200N2269200E3917200,13,13056,130560111,20.269103604858746,19.297784825309336
r200N2269200E3917400,13,13056,130560113,0.0806085710777229,0.07590915637527865
r200N2269200E3917600,13,13056,130560113,1.5647708371942266,1.4889840012411286
r200N2269200E3917800,13,13056,130560113,0.08183799883880721,0.07706690948912895
r200N2269200E3918000,13,13056,130560113,0.0842910207074402,0.07937692216059163
r200N2269200E3918200,13,13056,130560113,0.08446949038791311,0.07954498720258575
r200N2269200E3918600,13,13056,130560119,0.0932513445199046,0.08781486631913119
r200N2269200E3918800,13,13056,130560119,4.173186847842202,4.061985308351775
r200N2269200E3919000,13,13056,130560119,1.7482998498473465,1.6638332503453397
r200N2269200E3919200,13,13056,130560118,73.49824545554914,70.45499112966883
r200N2269200E3919400,13,13056,130560118,28.154489263584214,26.805824231743372
r200N2269200E3919600,13,13056,130560118,0.08363660513666253,0.07876065848996185
r200N2269200E3919800,13,13056,130560115,22.26442231939086,21.283436716492194
r200N2269200E3931200,13,13054,130540102,0.06751715080094545,0.05438130338471435
r200N2269200E3931400,13,13054,130540102,0.059320701345257146,0.047779519997240304
r200N2269200E3931600,13,13054,130540102,0.058825204283029085,0.04738042471926122
r200N2269200E3931800,13,13054,130540105,0.055351467422449535,0.04458252321049085
r200N2269200E3932000,13,13054,130540110,0.05506413565986629,0.04435109348385485
r200N2269200E3932200,13,13054,130540110,0.05704125180945396,0.04594355039120468
r200N2269200E3932400,13,13054,130540110,6.328206925111316,6.00798089427284
r200N2269200E3932600,13,13054,130540110,23.326538353461586,22.356880982745082
r200N2269200E3932800,13,13054,130540110,0.05758080877478373,0.04637813346642122
r200N2269200E3933000,13,13054,130540104,49.71677958995874,47.34427759585387
r200N2269200E3933200,13,13054,130540104,11.082672205646112,10.640965731347434
r200N2269200E3933400,13,13054,130540104,23.22646922632713,22.07304103981588
r200N2269200E3933600,13,13054,130540104,122.75468338896549,115.48662177144327
r200N2269200E3933800,13,13054,130540104,10.373616533383943,9.854063943923503
r200N2269200E3934000,13,13102,131020101,270.7519632119386,255.52657154017092
r200N2269200E3934200,13,13102,131020102,3.966806226060689,3.8149826086847907
r200N2269200E3934400,13,13102,131020102,4.188350726156311,4.028200435535482
r200N2269200E3934600,13,13102,131020102,36.10256478941163,34.905206040621586
r200N2269200E3934800,13,13102,131020102,137.08649923442923,121.8707379373421
r200N2269200E3935000,13,13117,131170207,81.80096802186854,76.36767507731896
r200N2269200E3935400,13,13117,131170207,4.7259083187174316,4.612675470940418
r200N2269200E3937200,13,13117,131170209,96.1667063518533,87.58248718059333
r200N2269200E3937800,13,13117,131170208,43.84616536951322,42.320613480357224
r200N2269200E3938200,13,13117,131170203,30.80554568597769,28.060520392145754
r200N2269200E3938400,13,13117,131170203,41.0873650386243,37.4185461185744
r200N2269200E3938600,13,13117,131170203,34.63940971732828,31.553919178362143
r200N2269200E3938800,13,13117,131170204,3.158155084246614,2.8761535707729786
r200N2269200E3940600,13,13071,130710102,2.105947376431639,2.057569515381355
r200N2269200E3941000,13,13071,130710102,2.105947376431639,2.057569515381355
r200N2269200E3941400,13,13071,130710102,2.105947376431639,2.057569515381355
r200N2269200E3942000,13,13071,130710102,4.623679348591431,4.452622315174848
r200N2269200E3945000,13,13019,130190102,7.586925778087808,7.417010074424393
r200N2269200E3945800,13,13019,130190103,0.08917733742251532,0.08917733742251532
r200N2269200E3946000,13,13019,130190103,0.07386032359729426,0.07386032359729426
r200N2269200E3946200,13,13019,130190103,0.07581170109907857,0.07581170109907857
r200N2269200E3946400,13,13019,130190103,0.07894739640089589,0.07894739640089589
r200N2269200E3946600,13,13015,130150101,540.6276465216022,510.24722770846233
r200N2269200E3946800,13,13015,130150101,39.67949306592193,37.02719618548639
r200N2269200E3947000,13,13015,130150101,0.011378197361794837,0.011378197361794837
r200N2269200E3948000,13,13015,130150101,27.700819224284185,26.144768963749268
r200N2269200E3948200,13,13015,130150101,39.40056574740658,35.81012646442557
r200N2269200E3948400,13,13015,130150101,151.654869207641,141.9957509240178
r200N2269200E3948600,13,13015,130150101,0.012348100910760421,0.012348100910760421
r200N2269200E3948800,13,13015,130150101,0.011348755467004583,0.011348755467004583
r200N2269200E3949000,13,13015,130150101,0.012656690864882988,0.012656690864882988
r200N2269200E3949200,13,13107,131070101,14.134292877548,14.031280224550601
r200N2269200E3949400,13,13107,131070101,0.04675768546397743,0.04675768546397743
r200N2269200E3949600,13,13107,131070101,0.04391154502303068,0.04391154502303068
r200N2269200E3949800,13,13107,131070101,0.041973508036142755,0.041973508036142755
r200N2269200E3950000,13,13107,131070101,0.04368395064019587,0.04368395064019587
r200N2269200E3950200,13,13107,131070101,0.041657717187149265,0.041657717187149265
r200N2269200E3950400,13,13107,131070101,0.04011546985669168,0.04011546985669168
r200N2269200E3950600,13,13107,131070101,29.175062843264648,28.748895561250443
r200N2269200E3950800,13,13107,131070102,76.06910677710718,74.97449086308528
r200N2269200E3951200,13,13107,131070102,0.04769323445960857,0.04769323445960857
r200N2269200E3951400,13,13107,131070102,0.0463209490890473,0.0463209490890473
r200N2269200E3951600,13,13107,131070102,0.04566959913056476,0.04566959913056476
r200N2269200E3951800,13,13107,131070102,0.04727955330415104,0.04727955330415104
r200N2269200E3952000,13,13107,131070102,0.04606512631938685,0.04606512631938685
r200N2269200E3952200,13,13107,131070102,0.04727955330415104,0.04727955330415104
